鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
板橋區,租賃房屋,新北市板橋區長安街３３１巷８５號３樓,0.0,,,,1140123,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720429,73.36,3,2,1,有,無,有,24000,327,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為30000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為24000元。,RPVNMLOJKHKGFAF18CC,整棟(戶)出租,無,1140207~1150429,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區文化路二段４１７巷２號七樓之３,0.0,,,,1140123,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120731,43.46,1,0,1,有,有,有,19000,437,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。,RPWNMLOJKHKGFAF28CC,獨立套房,有,1140129~1150128,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區華江一路１６０號１７樓,0.0,,,,1140123,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071227,74.98,2,1,1,有,有,有,24000,320,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為26700元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為24000元。,RPXNMLOJKHKGFAF38CC,整棟(戶)出租,有,1140203~1150202,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區南雅東路４１之５號５樓,0.0,,,,1140122,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120822,74.09,2,2,1,有,有,有,30000,405,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為33400元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為30000元。多人共同承租2；,RPPOMLOJKHKGFAF67CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋,新北市五股區五福路７９號十二樓,0.0,,,,1140125,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,41.980000000000004,2,1,1,有,有,有,14000,333,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為15556元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額14000元。」每個月管理費1000元由承租人負擔,RPPNMLOJKHKGFBF67CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區成泰路三段３４８號二樓之一,0.0,,,,1140122,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080726,83.1,1,0,1,有,有,有,18000,265,坡道平面,26.52,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為16667元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元。」每個月管理費2000元由承租人負擔,RPQNMLOJKHKGFBF77CC,獨立套房,有,1140310~1150309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋,新北市五股區明德路１２巷６號十一樓,0.0,,,,1140125,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880213,144.85999999999999,3,2,2,有,有,有,23500,162,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為26112元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額23500元。」每個月管理費2500元由承租人負擔,RPRNMLOJKHKGFBF87CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區新城三路３號十一樓,0.0,,,,1140122,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041112,128.04,3,2,1,有,有,無,26900,236,坡道平面,26.75,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為26556元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額23900元。」每個月管理費2100元由承租人負擔,RPSNMLOJKHKGFBF97CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區芳洲八路８６號九樓,0.0,,,,1140125,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030127,96.69,2,1,1,有,有,無,16200,192,坡道平面,27.92,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為16500元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額13200元。」每個月管理費1800元由承租人負擔,RPXNMLOJKHKGFBF48CC,整棟(戶)出租,有,1140201~1170131,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋,新北市新莊區中港一街１３號二樓,0.0,,,,1140125,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620630,37.77,2,2,1,有,無,有,18000,477,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為22500元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額18000元。」,RPOOMLOJKHKGFBF67CC,整棟(戶)出租,無,1140225~1150224,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋+車位,新北市五股區五福路３２巷３２號十樓,0.0,,,,1140125,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840617,156.26,3,2,2,有,有,無,24000,154,坡道平面,0.0,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為23334元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額21000元。」每個月管理費2500元由承租人負擔續租案件；,RPPOMLOJKHKGFBF77CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
泰山區,租賃房屋,新北市泰山區民權街１１號三樓,0.0,,,,1140122,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670627,71.54,3,2,1,有,無,有,18000,252,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額18000元。」續租案件；,RPQOMLOJKHKGFBF87CC,整棟(戶)出租,無,1140305~1150304,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
五股區,租賃房屋+車位,新北市五股區五福路１４巷３５號七樓,0.0,,,,1140125,土地0建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821002,154.09,4,2,2,有,有,無,24500,159,坡道平面,0.0,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為26875元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額21500元。」每個月管理費2500元由承租人負擔續租案件；,RPROMLOJKHKGFBF97CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋,新北市五股區水碓路１６巷５５號四樓,0.0,,,,1140125,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,41.87,1,0,1,有,有,無,8000,191,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為10000元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額8000元。」每個月管理費500元由承租人負擔續租案件；,RPSOMLOJKHKGFBF08CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
泰山區,租賃房屋,新北市泰山區明志路一段４６６巷２１號四樓,0.0,,,,1140125,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651230,103.88,3,2,2,有,無,無,14000,135,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為17500元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額14000元。」續租案件；,RPTOMLOJKHKGFBF18CC,整棟(戶)出租,無,1140315~1150314,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
泰山區,租賃房屋,新北市泰山區泰林路二段５２２巷１９號七樓,0.0,,,,1140125,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900518,79.69999999999999,2,1,1,有,有,無,14000,176,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為17500元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額14000元。」每個月管理費1000元由承租人負擔續租案件；,RPVOMLOJKHKGFBF38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋,新北市新莊區新莊路２７１號２樓,0.0,,,,1140124,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731113,32.61,6,2,4,有,無,無,13000,399,,0.0,0,,RPWOMLOJKHKGFBF48CC,分租套房,無,1140124~1150123,無,熱水器,一般轉租
林口區,租賃房屋,新北市林口區文化三路二段１６２號３樓之１,0.0,,,,1140123,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080107,90.72,2,1,1,有,有,無,18500,204,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為20600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為18500元。,RPXOMLOJKHKGFBF58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區中平路２９２巷１弄２６號十七樓,0.0,,,,1140124,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101019,73.75999999999999,2,1,1,有,有,無,19900,270,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為24900元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19900元。,RPOPMLOJKHKGFBF77CC,整棟(戶)出租,有,1140210~1170209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區竹林路７０號１０樓,0.0,,,,1140123,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1110601,77.44999999999999,1,1,1,有,無,無,18000,232,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22500元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為18000元。,RPUNMLOJKHKGFCF28CC,獨立套房,有,1140220~1150219,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
汐止區,租賃房屋,新北市汐止區秀峰路１０１號,0.0,,,,1140124,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710524,100.89,0,0,0,無,無,無,19500,193,,0.0,0,,RPPNMLOJKHKGFDF87CC,,無,1140301~1170228,無,,
汐止區,租賃房屋,新北市汐止區新台五路二段２３８巷３８號１０樓,0.0,,,,1140121,土地0建物1車位0,見其他登記事項,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1111223,59.879999999999995,1,1,1,有,有,有,20000,334,,0.0,0,,RPQNMLOJKHKGFDF97CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
汐止區,租賃房屋,新北市汐止區樟樹二路５３號９樓,0.0,,,,1140123,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1050810,52.92,1,1,1,有,有,有,20500,387,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22800元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為20500元。多人共同承租2；,RPSNMLOJKHKGFDF18CC,獨立套房,有,1140124~1150123,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八里區,租賃房屋+車位,新北市八里區義民街３９號三樓,0.0,,,,1140122,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090818,161.19,3,2,2,有,有,無,18000,118,坡道平面,34.31,3000,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為16667元，因選擇（代管）方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元。」每個月管理費3000元由承租人負擔,RPPNMLOJKHKGFEF97CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八里區,租賃房屋,新北市八里區中山路一段１２９巷１６號四樓,0.0,,,,1140122,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820209,117.05,3,2,2,有,有,有,11500,98,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為14375元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額11500元。」每個月管理費500元由承租人負擔,RPSNMLOJKHKGFEF28CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八里區,租賃房屋,新北市八里區中華路二段２５８巷１０號七樓,0.0,,,,1140125,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820111,111.46000000000001,3,2,2,有,有,無,15400,138,,0.0,0,此為（新北市 ）社會住宅包租代管計畫之物件，評定市價租金為19250元，因選擇（包租）方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額15400元。」每個月管理費1600元由承租人負擔,RPTNMLOJKHKGFEF38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區北新路１１９巷１７號十四樓,0.0,,,,1140122,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840612,124.05,4,2,2,有,有,無,16000,129,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為16000元。,RPOOMLOJKHKGFEF97CC,整棟(戶)出租,有,1140208~1150207,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區新市一路一段１８８號１２樓,0.0,,,,1140126,土地0建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,123.74000000000001,3,2,2,有,有,有,21000,170,,0.0,0,租金總額含管理費；,RPSOMLOJKHKGFEF38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
淡水區,租賃房屋,新北市淡水區新民街１２０巷１５號３樓,0.0,,,,1140124,土地0建物0車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860616,44.59,5,0,5,有,有,無,8000,179,,0.0,0,租金總額含管理費；網路費；其他第四台；,RPVOMLOJKHKGFEF68CC,分租套房,有,1140210~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,
三芝區,租賃房屋,新北市三芝區淡金路二段４９號２樓,0.0,,,,1140124,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850430,86.77000000000001,2,2,1,有,有,有,12200,141,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為13600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額12200元。,RPRPMLOJKHKGFEF38CC,整棟(戶)出租,有,1140201~1141031,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區光復路３０巷１２號三樓,0.0,,,,1140122,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0950314,84.78999999999999,3,2,2,有,無,有,21000,248,,0.0,0,此為（新北市 ∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為__23333______元，因選擇（代管）方案須打__9____折且簽約租金無條件捨去至百分位，實際租賃契約金額___21000_____元。」續租案件；,RPUNMLOJKHKGFGF68CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區車路頭街１６６巷１２號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650710,84.0,3,2,1,有,無,無,22500,268,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為25000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為22500元。,RPXNMLOJKHKGFGF98CC,整棟(戶)出租,無,1140207~1150206,無,熱水器、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區三民街１４６巷３弄１號二樓,0.0,,,,1140121,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660328,83.0,2,2,1,有,無,有,22000,265,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為為27500元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為22000元。,RPOOMLOJKHKGFGF18CC,整棟(戶)出租,無,1140323~1150322,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區大智街４２巷１之５號四樓,0.0,,,,1140122,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690416,129.45,3,2,2,有,無,有,24500,189,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27300元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為24500元。多人共同承租3；,RPRNMLOJKHKGFHF48CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
樹林區,租賃房屋,新北市樹林區大慶街１５４號五樓,0.0,,,,1140125,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720120,85.93,3,2,1,有,無,無,8000,93,,0.0,0,此為（新北市 ∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為__8889______元，因選擇（代管）方案須打__9____折且簽約租金無條件捨去至百分位，實際租賃契約金額____8000____元。」,RPPNMLOJKHKGFIF38CC,整棟(戶)出租,無,1140320~1150319,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
鶯歌區,租賃房屋,新北市鶯歌區永明街１１１號四樓,0.0,,,,1140124,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860717,144.7,4,2,2,有,有,有,24000,166,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為30000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為24000元。,RPSNMLOJKHKGFIF68CC,整棟(戶)出租,有,1140202~1150201,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
鶯歌區,租賃房屋,新北市鶯歌區鳳七路２９８號４樓,0.0,,,,1140122,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061030,87.66,2,1,1,有,有,無,17800,203,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為17800元。,RPUNMLOJKHKGFIF88CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區懷德街１７４巷１８弄３號二樓,0.0,,,,1140124,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.35,3,2,1,有,無,無,14000,188,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為15600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為14000元。,RPTNMLPJKHKGFAF08CC,整棟(戶)出租,無,1140207~1150206,無,熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區重慶路２６９巷８９號四樓,0.0,,,,1140124,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850703,33.95,1,0,1,有,有,有,11800,348,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為14800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為11800元。,RPUNMLPJKHKGFAF18CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區縣民大道三段１８７巷９弄１號,0.0,,,,1140121,土地0建物0車位0,全,3,透天厝,住工用,加強磚造,,15.17,15,0,15,有,無,有,10000,659,,0.0,0,分租套房房間代碼105租金總額含水費；網路費；其他第四台；續租案件；,RPVNMLPJKHKGFAF28CC,分租套房,無,1131220~1141219,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
板橋區,租賃房屋,新北市板橋區文化路一段２２１巷４１號四樓,0.0,,,,1140122,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710720,103.24,3,2,1,有,無,有,27500,266,,0.0,0,水電費瓦斯費由承租人負擔「此為新北市社會住宅包租代管計畫之物件，評定市價租金為30557元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額27500元。」多人共同承租2；,RPQOMLPJKHKGFAF87CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區中正路４５３號四樓,0.0,,,,1140122,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691226,123.95,3,2,1,有,無,有,21000,169,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23400元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為21000元。,RPQNMLPJKHKGFBF87CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區中原路１８９號９樓,0.0,,,,1140124,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880909,98.52,3,2,2,有,有,有,25000,254,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為31300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為25000元。,RPSNMLPJKHKGFBF08CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
林口區,租賃房屋,新北市林口區民族路２０６號８樓,0.0,,,,1140124,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061206,70.18,1,2,1,有,有,有,24300,346,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為27000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為24300元。,RPUNMLPJKHKGFBF28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區中正路３６８之１號２樓,0.0,,,,1140121,土地0建物1車位0,二層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031020,57.04,1,1,1,有,有,有,18500,324,,0.0,0,管理費1165元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為23200元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額18500元,RPVNMLPJKHKGFBF38CC,獨立套房,有,1140201~1170131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
林口區,租賃房屋+車位,新北市林口區仁愛路二段５１０號４樓之２,19.42,商,,,1140131,土地1建物1車位1,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961017,191.24,3,2,2,有,有,有,40000,209,坡道平面,41.78,0,租金總額含管理費；,RPQOMLPJKHKGFBF97CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
新莊區,租賃房屋,新北市新莊區中平路２９２之１號,0.0,,,,1140121,土地0建物1車位0,見其他登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0850117,272.02,0,0,0,無,有,無,170000,625,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金新北市新莊區中平路292之1號2樓；租賃期間有約定不同租金免租裝潢期:114/2/1~114/3/15；,RPSOMLPJKHKGFBF18CC,,有,1140201~1240315,有,,
五股區,租賃房屋+車位,新北市五股區成泰路三段７７巷２之１號三樓,0.0,,,,1140125,土地0建物1車位1,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0951218,239.11,4,2,5,有,有,有,29000,121,坡道平面,0.0,3500,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為28334 元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 25500元。另有管理費元，由承租人1000負擔。,RPTOMLPJKHKGFBF28CC,整棟(戶)出租,無,1140310~1150309,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區水碓路１６巷３９號９樓,0.0,,,,1140123,土地0建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,80.75999999999999,2,2,1,有,有,無,16000,198,坡道平面,0.0,0,,RPUOMLPJKHKGFBF38CC,整棟(戶)出租,有,1140203~1140802,有,冷氣,
林口區,土地,力行段220地號,656.26,商,,,1140121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,68267,104,,0.0,0,含二代健保補充保費1440元扣百分之十稅金6827元,RPOPMLPJKHKGFBF87CC,,,1140301~1170228,,,
