鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
內湖區,租賃房屋,臺北市內湖區港墘路８０號２樓,0.0,,,,1140125,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680430,25.0,5,2,2,有,無,無,17800,712,,0.0,0,,RPXNMLQJKHKGFCA28CC,分租套房,無,1140125~1150131,無,冷氣,一般轉租
內湖區,租賃房屋,臺北市內湖區康樂街１３６巷１５弄９號１樓,0.0,,,,1140121,土地0建物1車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,0870122,110.2,0,0,0,無,有,無,29000,263,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPOMLQJKHKGFCA57CC,,有,1140315~1190314,有,冷氣,
信義區,租賃房屋,臺北市信義區永吉路４４３巷１３弄５號３樓,0.0,,,,1140125,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630905,11.0,4,1,1,有,無,有,13300,1209,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLQJKHKGFDA57CC,分租雅房,無,1140128~1140727,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
信義區,租賃房屋,臺北市信義區永吉路４４３巷１３弄５號３樓,0.0,,,,1140125,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630905,11.0,4,1,1,有,無,有,13000,1182,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLQJKHKGFDA67CC,分租雅房,無,1140128~1140727,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區天玉街１３號,0.0,,,,1140125,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960201,208.19,3,2,2,有,有,有,112523,540,,0.0,0,續租案件；,RPPNMLQJKHKGFEA67CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
士林區,租賃房屋,臺北市士林區天玉街１０４號二樓之３,0.0,,,,1140121,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840619,42.36,1,0,1,有,有,有,18000,425,,0.0,0,,RPQNMLQJKHKGFEA77CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
士林區,租賃房屋,臺北市士林區劍潭路６號７樓之３,0.0,,,,1140124,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871211,70.35,2,2,1,有,有,無,31900,453,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLQJKHKGFEA87CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區環河南路２段３５巷１５弄１號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0561016,19.83,2,0,2,有,無,無,7500,378,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPUNMLRJKHKGFBA97CC,分租套房,無,1130901~1140831,無,,一般代管
大同區,租賃房屋,臺北市大同區民生西路３２６號,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,店舖、辦公室、防空避難室,鋼筋混凝土造,0710514,19.83,12,4,8,有,無,有,18000,908,,0.0,0,本案為分租套房，本間為302室，租金包含水，包租業者另免費附贈網路及第四台。租金總額含水費；,RPOOMLRJKHKGFBA47CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區五常街５３巷３１號６樓,0.0,,,,1140123,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731019,127.7,3,2,2,有,無,無,48000,376,,0.0,0,,RPUNMLRJKHKGFCA08CC,整棟(戶)出租,無,1140201~1190131,有,冷氣、熱水器、瓦斯或天然氣,
松山區,租賃房屋,臺北市松山區撫遠街４０１巷９號二樓,0.0,,,,1140123,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640410,90.51,2,1,1,有,無,有,15000,166,,0.0,0,此為臺北市社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。,RPPNMLRJKHKGFDA67CC,整棟(戶)出租,無,1140301~1160227,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
南港區,租賃房屋,臺北市南港區忠孝東路六段４１０號４樓,0.0,,,,1140124,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631014,21.0,5,1,1,有,無,有,13000,619,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；,RPXNMLRJKHKGFDA48CC,分租雅房,無,1140124~1160123,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區承德路四段１１０號７樓之１,0.0,,,,1140121,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660505,72.4,2,1,1,有,有,有,32000,442,,0.0,0,此為臺北市社會住宅包租代管計畫之物件，評定市價租金為35600元，因選擇 代管 方案須打 九折 且簽約租金無條件捨去至百分位，實際租賃契約金額為32000元。管理費每個月660元不包含在租金內,RPVNMLRJKHKGFEA38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區泰順街５４巷２５號四樓,0.0,,,,1140123,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621024,14.85,4,0,1,有,無,有,11000,741,,0.0,0,本案為分租雅房，本間為403室，租金包含水、瓦斯費，包租業者另免費附贈網路及第四台。租金總額含水費；瓦斯費；,RPVNMLRJKHKGFFA48CC,分租雅房,無,1140123~1140722,無,冷氣、電視機、有線電視、網路,一般轉租
大安區,租賃房屋,臺北市大安區泰順街５４巷２５號四樓,0.0,,,,1140123,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621024,9.6,4,0,1,有,無,有,11000,1146,,0.0,0,本案為分租雅房，本間為404室，租金包含水費、瓦斯費，包租業者另免費附贈網路及第四台。租金總額含水費；瓦斯費；,RPXNMLRJKHKGFFA68CC,分租雅房,無,1140123~1140722,無,冷氣、電視機、有線電視、網路,一般轉租
大安區,租賃房屋,臺北市大安區通化街１７１巷９之１號４樓,0.0,,,,1140122,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0630109,19.5,4,1,2,有,無,有,13800,708,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；,RPPOMLRJKHKGFFA97CC,分租雅房,無,1140123~1150122,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
中正區,租賃房屋,臺北市中正區羅斯福路一段１０號１２樓之４,0.0,,,,1140122,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711218,35.61,1,0,1,有,有,有,22500,632,,0.0,0,管理費每月990元，租金不含管理費。續租案件；,RPRNMLSJKHKGFAA67CC,獨立套房,有,1140210~1150209,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
萬華區,租賃房屋,臺北市萬華區環河南路２段３５巷１５弄１號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0561016,23.15,2,0,2,有,無,無,9000,389,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPOOMLSJKHKGFBA57CC,分租套房,無,1140101~1141231,無,,一般代管
中山區,租賃房屋,臺北市中山區吉林路１６１巷１弄１８號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600121,79.7,2,1,1,有,無,有,25000,314,,0.0,0,,RPXNMLSJKHKGFCA48CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,臺北市信義區基隆路二段３９巷３-２號４樓,0.0,,,,1140126,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751115,13.22,4,1,2,有,無,有,13800,1044,,0.0,0,租金總額含網路費；其他清潔費；,RPUNMLSJKHKGFDA28CC,分租雅房,無,1140201~1150131,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
南港區,租賃房屋,臺北市南港區福德街３７３巷３３號七樓,0.0,,,,1140123,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0870521,128.45,3,1,1,有,有,有,26000,202,,0.0,0,,RPVNMLSJKHKGFDA38CC,整棟(戶)出租,有,1140201~1150131,有,熱水器、瓦斯或天然氣,社會住宅代管
士林區,租賃房屋,臺北市士林區福華路１５８號三樓,0.0,,,,1140121,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931231,137.4,3,2,2,有,有,有,85000,619,,0.0,0,租金總額含管理費；網路費；續租案件；,RPSNMLSJKHKGFEA18CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
北投區,租賃房屋,臺北市北投區振華街４６號三樓,0.0,,,,1140123,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690408,118.5,4,2,2,有,無,有,22000,186,,0.0,0,續租案件；,RPWNMLSJKHKGFEA58CC,整棟(戶)出租,無,1140215~1150214,無,熱水器、瓦斯或天然氣,社會住宅代管
南港區,租賃房屋+車位,臺北市南港區重陽路５３１號四樓,0.0,,,,1140121,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),多戶住宅,鋼筋混凝土造,1120110,94.41,2,2,1,有,有,有,45000,477,坡道平面,30.83,0,租金已扣除管理費7000元,RPSNMLTJKHKGFDA18CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區民生西路３２６號,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,店舖、辦公室、防空避難室,鋼筋混凝土造,0710514,19.83,12,4,8,有,無,有,18000,908,,0.0,0,本案為分租套房，本間為302室，租金包含水，包租業者另免費附贈網路及第四台。租金總額含水費；,RPVNMLKKKHKGFBA47CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中正區,租賃房屋,臺北市中正區林森南路１０號９樓,0.0,,,,1140123,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660816,176.2,4,2,2,有,有,無,68000,386,,0.0,0,114年2月3日至114年4月2日止兩個月為免租裝潢期期間之水費電費管理費廁所清潔費等由承租人自行負擔租金總額含稅；管理費；,RPPOMLKKKHKGFBA96CC,,有,1140203~1170202,有,,
中正區,租賃房屋,臺北市中正區漢口街一段１１０號六樓之１３,0.0,,,,1140122,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0661110,79.45,0,1,1,有,有,無,26000,327,,0.0,0,租金總額含稅；,RPXOMLKKKHKGFBA77CC,,有,1140301~1160228,有,冷氣、熱水器,
大同區,租賃房屋,臺北市大同區延平北路二段２１０巷５號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,,加強磚造,,26.44,8,1,7,有,無,有,15500,586,,0.0,0,本案為分租套房，本間203室為一房一廳一衛，租金包含水費；包租業另附贈網路、第四台等其他費用。租金總額含水費；續租案件；,RPOPMLKKKHKGFBA96CC,分租套房,無,1140128~1150727,無,冷氣、熱水器、洗衣機、電視機、有線電視、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區康寧路三段５２號１樓及地下室,0.0,,,,1140124,土地0建物2車位0,見其他登記事項,5,店面(店鋪),商業用,鋼筋混凝土造,0780609,229.28,0,0,2,有,無,無,170668,744,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金台北市內湖區康寧路三段52號地下室；租賃期間有約定不同租金114.03.16~117.03.31每月租金為新台幣170668元整；117.04.01~124.03.31每月租金為新台幣193424元整.；,RPPNMLKKKHKGFCA96CC,,無,1140316~1240331,無,,
內湖區,租賃房屋,臺北市內湖區成功路四段１８８號１２樓之１５,0.0,,,,1140122,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.45,0,0,0,無,有,有,34000,497,,0.0,0,,RPRNMLKKKHKGFCA17CC,整棟(戶)出租,有,1140201~1140331,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區南京東路一段１３２巷１３號７樓,0.0,,,,1140129,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671215,21.0,7,0,7,有,無,有,20300,967,,0.0,0,,RPUNMLKKKHKGFCA47CC,分租套房,無,1140129~1140228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區成功路四段３２號６樓,0.0,,,,1140121,土地0建物1車位0,六層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0781107,141.75,4,2,2,有,有,有,43500,307,,0.0,0,,RPROMLKKKHKGFCA27CC,整棟(戶)出租,有,1140208~1170207,有,冷氣、熱水器,
信義區,租賃房屋,臺北市信義區林口街２４巷１２號４樓,0.0,,,,1140121,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590121,67.65,2,2,1,有,無,有,25500,377,,0.0,0,多人共同承租2；租金總額含水費；網路費；續租案件；,RPRNMLKKKHKGFDA27CC,整棟(戶)出租,無,1140205~1150204,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
松山區,租賃房屋,臺北市松山區松河街２３０號５樓,0.0,,,,1140125,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700527,134.57,3,2,1,有,無,有,23000,171,,0.0,0,續租案件；,RPSNMLKKKHKGFDA37CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區東華街２段３４０巷２弄１７號４樓,0.0,,,,1140130,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661027,76.18,2,2,2,有,無,有,24000,315,,0.0,0,續租案件；,RPTNMLKKKHKGFEA57CC,整棟(戶)出租,無,1140130~1150129,無,冷氣、熱水器、洗衣機,社會住宅代管
大安區,租賃房屋+車位,臺北市大安區忠孝東路三段２１７巷４弄６之４號５F,0.0,其他,,,1140123,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600306,174.24,3,2,2,有,有,有,73000,419,坡道平面,0.0,0,,RPQNMLKKKHKGFFA37CC,整棟(戶)出租,無,1140127~1150126,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、有線電視,
大安區,租賃房屋,臺北市大安區泰順街５４巷２５號四樓,0.0,,,,1140123,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621024,14.85,4,0,1,有,無,有,11000,741,,0.0,0,本案為分租雅房，本間為403室，租金包含水、瓦斯類，包租業者另免費附贈網路及第四台。租金總額含水費；瓦斯費；,RPUNMLKKKHKGFFA77CC,分租雅房,無,1140123~1140722,無,冷氣、電視機、有線電視、網路,一般轉租
大安區,租賃房屋,臺北市大安區泰順街５４巷２５號四樓,0.0,,,,1140123,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621024,9.6,4,0,1,有,無,有,11000,1146,,0.0,0,本案為分租雅房，本間為404室，租金包含水費、瓦斯費，包租業者另免費附贈網路及第四台。租金總額含水費；瓦斯費；,RPVNMLKKKHKGFFA87CC,分租雅房,無,1140123~1140722,無,冷氣、電視機、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區秀明路一段１９巷３弄３號４樓,0.0,,,,1140121,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700602,109.56,3,1,2,有,無,有,24000,219,,0.0,0,,RPQNMLLKKHKGFAA96CC,整棟(戶)出租,無,1140305~1150304,無,冷氣、熱水器、洗衣機,社會住宅代管
中正區,租賃房屋,臺北市中正區中華路二段３１３巷１７號５樓,0.0,,,,1140123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,加強磚造,0560519,35.11,2,1,1,有,無,無,11000,313,,0.0,0,多人共同承租2；,RPRNMLLKKHKGFAA07CC,整棟(戶)出租,無,1140216~1150215,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區環河南路２段３５巷１５弄１號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0561016,56.64,2,1,1,有,無,無,24000,424,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPVNMLLKKHKGFBA57CC,分租套房,無,1131120~1141119,無,,一般代管
萬華區,租賃房屋,臺北市萬華區環河南路２段３５巷１５弄３號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,,加強磚造,,43.77,2,1,1,有,無,無,12800,292,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPWNMLLKKHKGFBA67CC,分租套房,無,1130925~1140924,無,,一般代管
大同區,租賃房屋,臺北市大同區酒泉街１５０號,0.0,,,,1140127,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640331,93.17,0,0,0,無,無,無,40000,429,,0.0,0,,RPPOMLLKKHKGFBA07CC,,無,1140210~1170324,無,,
中山區,租賃房屋,臺北市中山區南京東路三段９１號７樓之５,0.0,,,,1140121,土地0建物1車位0,七層,11,辦公商業大樓,商業用,鋼筋混凝土造,0620113,193.0,3,1,0,有,有,無,108000,560,,0.0,0,租金總額含稅；,RPPNMLLKKHKGFCA07CC,,有,1140301~1160331,有,,
中山區,租賃房屋,臺北市中山區北安路８２９號１２樓之１,0.0,,,,1140127,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991224,45.29,1,1,1,有,有,有,24000,530,,0.0,0,,RPXNMLLKKHKGFCA87CC,獨立套房,有,1140201~1150731,有,冷氣、熱水器、洗衣機、冰箱,
北投區,租賃房屋,臺北市北投區裕民三路３號,0.0,,,,1140122,土地0建物2車位0,見其他登記事項,5,店面(店鋪),商業用,鋼筋混凝土造,0701119,139.88,0,0,0,無,無,無,130000,929,,0.0,0,租金總額含稅；,RPUNMLLKKHKGFEA77CC,,無,1140122~1190221,無,,
文山區,租賃房屋,臺北市文山區新光路一段９５巷１２號四樓,0.0,,,,1140121,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660124,82.7,3,2,1,有,無,有,22000,266,,0.0,0,,RPQNMLMKKHKGFAA07CC,整棟(戶)出租,無,1140301~1150301,無,冷氣、熱水器、冰箱、瓦斯或天然氣,
中正區,租賃房屋,臺北市中正區中華路二段５３號,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0620727,34.38,16,4,12,有,無,有,23500,684,,0.0,0,本案為分租套房，本間303室為兩房一廳一衛，租金包含水費、垃圾處理費；包租業另附贈網路、第四台等費用。合約住滿才後送115/01/24-115/01/27。多人共同承租2；租金總額含水費；其他垃圾處理費；,RPRNMLMKKHKGFAA17CC,分租套房,無,1140124~1150127,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中正區,租賃房屋,臺北市中正區中華路二段５３號,0.0,,,,1140131,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0620727,16.32,16,4,12,有,無,有,14000,858,,0.0,0,本案為分租套房，本間為401室，租金包含水費，包租業者另免費附贈網路及第四台。合約住滿才後送115/01/31-115/02/03。租金總額含水費；,RPTNMLMKKHKGFAA37CC,分租套房,無,1140131~1150203,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區羅斯福路五段２１號５樓之２,0.0,,,,1140123,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921022,83.09,2,1,1,有,有,無,38000,457,,0.0,0,租金總額含管理費；,RPUNMLMKKHKGFAA47CC,整棟(戶)出租,無,1140124~1150123,有,,
中正區,租賃房屋+車位,臺北市中正區羅斯福路三段５０號１樓,0.0,,,,1140122,土地0建物2車位2,見其他登記事項,10,店面(店鋪),商業用,鋼筋混凝土造,0810218,909.22,0,0,0,無,無,無,520000,679,坡道平面,161.32,12000,租金總額含稅；含有多個門牌且未個別計算租金羅斯福路三段50號1+B1樓羅斯福路三段52號1樓羅斯福路三段50號B2樓停車位；租賃期間有約定不同租金每三年調漲3%免租裝潢期四個月；,RPVNMLMKKHKGFAA57CC,,有,1140122~1240121,有,,
中正區,租賃房屋,臺北市中正區中華路二段５３號,0.0,,,,1140131,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0620727,16.32,16,4,12,有,無,有,14000,858,,0.0,0,本案為分租套房，本間為401室，租金包含水費，包租業者另免費附贈網路及第四台。合約住滿才後送115/01/31-115/02/03。租金總額含水費；,RPXNMLMKKHKGFAA77CC,分租套房,無,1140131~1150203,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中正區,租賃房屋,臺北市中正區中華路二段５３號,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0620727,34.38,16,4,12,有,無,有,23500,684,,0.0,0,本案為分租套房，本間303室為兩房一廳一衛，租金包含水費、垃圾處理費；包租業另附贈網路、第四台等費用。合約住滿才後送115/01/24-115/01/27。多人共同承租2；租金總額含水費；其他垃圾處理費；,RPOOMLMKKHKGFAA96CC,分租套房,無,1140124~1150127,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
大同區,租賃房屋,臺北市大同區南京西路３４０號,0.0,,,,1140124,土地0建物0車位0,全,4,透天厝,,加強磚造,,19.83,18,2,16,有,無,有,14000,706,,0.0,0,本案為分租套房，本間為302室，租金包含水，包租業者另免費附贈網路及第四台。租金總額含水費；續租案件；,RPSNMLMKKHKGFBA37CC,分租套房,無,1140222~1150221,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中正區,租賃房屋,臺北市中正區重慶南路一段１２１號四樓,0.0,,,,1140122,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0711016,283.66,5,2,2,有,有,無,130000,458,,0.0,0,租金總額含稅；租賃期間有約定不同租金自民國114.2.1至民國116年12月31日止，每月租金為新台幣130000元整。自民國117.1.1至民國119年12月31日止，每月租金為新台幣138000元整。自民國120.1.1至民國122年12月31日止，每月租金為新台幣146000元整。自民國123.1.1至民國123年12月31日止，每月租金為新台幣154000元整。；,RPXNMLMKKHKGFBA87CC,,有,1140201~1231231,有,冷氣,
萬華區,租賃房屋,臺北市萬華區西園路二段２８３號,0.0,,,,1140127,土地0建物0車位0,全,4,透天厝,工業用,鋼筋混凝土造,0621004,21.89,15,0,15,有,無,有,18500,845,,0.0,0,本案為分租套房，本間為204室，包租業者另免費附贈網路及第四台。115/01/27-115/02/02為後送免租期。,RPSOMLMKKHKGFBA47CC,分租套房,無,1140127~1150202,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區西園路二段２８３號,0.0,,,,1140127,土地0建物0車位0,全,4,透天厝,工業用,鋼筋混凝土造,0621004,21.89,15,0,15,有,無,有,18500,845,,0.0,0,本案為分租套房，本間為204室，包租業者另免費附贈網路及第四台。115/01/27-115/02/02為後送免租期。,RPWOMLMKKHKGFBA87CC,分租套房,無,1140127~1150202,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區週美里新明路２７３巷６號５樓,0.0,,,,1140129,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780724,23.0,18,1,18,有,無,有,18400,800,,0.0,0,飯店式管理，提供24小時現場櫃檯服務、專人客房及垃圾清潔、專人設備修繕、免費零食mini bar，並可接受30日以上之短租最低租期非一年租金總額含水費；瓦斯費；,RPXNMLMKKHKGFCA97CC,分租套房,無,1140129~1140728,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區週美里新明路２７３巷６號５樓,0.0,,,,1140129,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780724,23.0,18,1,18,有,無,有,15800,687,,0.0,0,飯店式管理，提供24小時現場櫃檯服務、專人客房及垃圾清潔、專人設備修繕、免費零食mini bar，並可接受30日以上之短租最低租期非一年租金總額含水費；瓦斯費；,RPOOMLMKKHKGFCA17CC,分租套房,無,1140130~1140301,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區週美里新明路２７３巷６號５樓,0.0,,,,1140122,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780724,23.0,18,1,18,有,無,有,13800,600,,0.0,0,飯店式管理，提供24小時現場櫃檯服務、專人客房及垃圾清潔、專人設備修繕、免費零食mini bar，並可接受30日以上之短租最低租期非一年租金總額含水費；瓦斯費；,RPPOMLMKKHKGFCA27CC,分租套房,無,1140201~1140302,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區週美里新明路２７３巷６號５樓,0.0,,,,1140130,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780724,23.0,18,1,18,有,無,有,18900,822,,0.0,0,飯店式管理，提供24小時現場櫃檯服務、專人客房及垃圾清潔、專人設備修繕、免費零食mini bar，並可接受30日以上之短租最低租期非一年租金總額含水費；瓦斯費；,RPSOMLMKKHKGFCA57CC,分租套房,無,1140211~1140312,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
中山區,租賃房屋,臺北市中山區伊通街４７號,0.0,,,,1140121,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0670318,136.35,0,2,1,有,有,無,178500,1309,,0.0,0,租賃期間含免租金裝潢期114年2月1日至114年2月28日。含增建或未登記建物；,RPUPMLMKKHKGFCA87CC,,無,1140201~1170229,有,冷氣,
