鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
中壢區,租賃房屋,桃園市中壢區區龍山街２８號５０８室,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,住宅、機電空間,鋼筋混凝土造,0951115,19.84,40,0,40,有,無,有,9800,494,,0.0,0,,RPTNMLPLJHKGFBH48CC,分租套房,無,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中壢區,租賃房屋+車位,桃園市中壢區大華路２０３之１號七樓,0.0,,,,1140122,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830914,129.64,3,2,2,有,無,有,11000,85,坡道平面,0.0,1200,,RPWNMLPLJHKGFBH78CC,整棟(戶)出租,無,1140119~1170118,有,冷氣、熱水器、冰箱,一般代管
平鎮區,租賃房屋,桃園市平鎮區賦梅北路３９６號,0.0,,,,1140122,土地0建物0車位0,三層,3,工廠,農舍,鋼筋混凝土造,0821222,10.0,15,15,15,有,無,有,5500,,,0.0,0,1、2樓為平層,RPQNMLPLJHKGFGH68CC,分租套房,無,1140120~1140419,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
平鎮區,租賃房屋,桃園市平鎮區廣達街１０號２樓之一,0.0,,,,1140124,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100524,36.84,2,2,2,有,無,有,11000,299,,0.0,0,,RPQNMLQLJHKGFGH78CC,分租套房,無,1140120~1150119,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
桃園區,租賃房屋+車位,桃園市桃園區同德五街２３７號六樓,0.0,,,,1140123,土地0建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820513,151.59,3,1,1,有,有,有,17000,112,坡道平面,0.0,1000,社會住宅,RPPNMLNJKHKGFAH67CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區民生路５２號十樓之３,0.0,,,,1140121,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721116,103.49000000000001,3,1,1,有,有,有,10000,97,,0.0,0,社會住宅,RPRNMLNJKHKGFAH87CC,整棟(戶)出租,有,1140201~1150131,有,熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區 新埔六街１４８號５樓之１,0.0,,,,1140125,土地0建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910205,289.90999999999997,4,2,3,有,有,有,53000,183,坡道平面,0.0,0,,RPPOMLNJKHKGFAH77CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
桃園區,租賃房屋+車位,桃園市桃園區文中三路１５１號１４樓,0.0,,,,1140123,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824,131.85,2,1,1,有,有,無,22000,209,坡道平面,40.77,3000,,RPUOMLNJKHKGFAH28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區龍安街１８３號３樓,0.0,,,,1140123,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840522,107.68,3,1,2,有,有,無,19500,181,,0.0,0,,RPXOMLNJKHKGFAH58CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區復興路９８號８樓之７,0.0,,,,1140124,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780522,41.01,1,0,1,有,有,有,10000,244,,0.0,0,,RPOPMLNJKHKGFAH77CC,獨立套房,有,1140207~1150206,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區振興街１４０號四樓之４０,0.0,,,,1140122,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780520,32.61,1,0,1,有,有,有,6000,184,,0.0,0,社會住宅 管理費500元 水電費由承租人負擔續租案件；,RPPNMLNJKHKGFBH77CC,獨立套房,有,1140301~1150228,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區永福路９６５號１０樓之２,0.0,,,,1140122,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830526,108.83,3,2,2,有,有,有,14000,129,,0.0,0,,RPQNMLNJKHKGFBH87CC,整棟(戶)出租,有,1140228~1150227,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋+車位,桃園市中壢區永泰路１５１號四樓,0.0,,,,1140121,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000330,207.39000000000001,3,1,2,有,有,有,23500,113,坡道平面,0.0,3000,社會住宅,RPRNMLNJKHKGFBH97CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區大華路１９７之３號六樓,0.0,,,,1140128,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830914,130.34,3,1,1,有,有,有,10000,77,,0.0,0,社會住宅,RPUNMLNJKHKGFBH28CC,整棟(戶)出租,有,1140128~1150127,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區福州路７２號４樓之１,0.0,,,,1140123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770606,91.43,3,1,1,有,有,有,11000,120,,0.0,0,,RPWNMLNJKHKGFBH48CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區中山東路三段６１號五樓之６,0.0,,,,1140124,土地0建物1車位0,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970428,78.5,2,2,1,有,有,有,20000,255,,0.0,0,管理費每個月1000元整、水費、電費、瓦斯費皆由承租人負擔,RPOOMLNJKHKGFBH77CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
中壢區,租賃房屋,桃園市中壢區元化路８９巷４之２號,0.0,,,,1140123,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0600506,80.15,4,2,2,有,無,有,20000,250,,0.0,0,社會住宅 水電費 瓦斯費由承租人負擔續租案件；,RPROMLNJKHKGFBH08CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區環中東路１５２號４I,0.0,,,,1140127,土地0建物0車位0,全,5,透天厝,店舖、住宅、自用儲藏室,鋼筋混凝土造,0840608,13.22,13,0,13,有,無,有,7500,567,,0.0,0,,RPSOMLNJKHKGFBH18CC,分租套房,無,1140201~1150131,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
中壢區,租賃房屋+車位,桃園市中壢區領航南路二段２３１號１６樓,0.0,,,,1140122,土地0建物1車位1,十六層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110816,58.71,3,2,2,有,無,無,30000,511,坡道平面,0.0,0,,RPUOMLNJKHKGFBH38CC,整棟(戶)出租,無,1140215~1150214,有,瓦斯或天然氣,一般包租
中壢區,租賃房屋,桃園市中壢區中園路４５巷１號４樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700107,87.96,3,1,1,有,無,有,10000,114,,0.0,0,,RPOPMLNJKHKGFBH87CC,整棟(戶)出租,無,1140228~1150227,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區新興路８６之４號３樓,0.0,,,,1140125,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801230,43.75,1,0,1,有,有,無,6350,145,,0.0,0,管理費650由出租人負擔,RPQPMLNJKHKGFBH08CC,獨立套房,有,1140201~1150131,有,熱水器,社會住宅代管
觀音區,租賃房屋,桃園市觀音區大功路２０３號,0.0,,,,1140124,土地0建物0車位0,全,5,透天厝,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,1120911,18.44,14,0,14,有,無,有,7000,380,,0.0,0,租金總額含管理費；網路費；,RPTPMLNJKHKGFBH38CC,分租套房,無,1140124~1140723,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
觀音區,租賃房屋,桃園市觀音區大觀路二段２５０號,0.0,,,,1140122,土地0建物0車位0,全,5,透天厝,店舖、住宅、住宅（附屬停車空間、樓梯間）,鋼筋混凝土造,1031116,28.13,9,0,9,有,無,有,7100,252,,0.0,0,租金總額含管理費；網路費；續租案件；,RPUPMLNJKHKGFBH48CC,分租套房,無,1140212~1150228,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
觀音區,租賃房屋,桃園市觀音區安和街２１０號,0.0,,,,1140123,土地0建物0車位0,全,5,透天厝,工業區社區住宅、樓梯間,鋼筋混凝土造,1070326,25.3,20,0,20,有,無,有,6300,249,,0.0,0,租金總額含管理費；網路費；續租案件；,RPXPMLNJKHKGFBH78CC,分租套房,無,1140301~1150228,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
觀音區,租賃房屋,桃園市觀音區建國路９７巷６號二樓,0.0,,,,1140123,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),工業社區（社區住宅）,鋼筋混凝土造,1081025,22.4,2,0,2,有,無,有,7500,335,,0.0,0,租金總額含管理費；網路費；續租案件；,RPOQMLNJKHKGFBH97CC,分租套房,無,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
觀音區,租賃房屋,桃園市觀音區民權路９３號四樓,0.0,,,,1140121,土地0建物0車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020822,22.33,4,0,4,有,無,有,6000,269,,0.0,0,租金總額含管理費；網路費；續租案件；,RPQQMLNJKHKGFBH18CC,分租套房,無,1140210~1150228,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
龍潭區,租賃房屋,桃園市龍潭區民有一街１７５號五樓,0.0,,,,1140125,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),一般服務業,鋼筋混凝土造,1091104,49.85,1,0,1,有,有,有,13500,271,,0.0,0,租金總額含管理費；,RPPNMLNJKHKGFCH87CC,獨立套房,有,1140201~1150131,有,冷氣,
楊梅區,租賃房屋,桃園市楊梅區裕成南路３４９號１１樓,0.0,,,,1140122,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,110.07,3,2,2,有,有,有,14700,134,,0.0,0,社會住宅 管理費1300元 水電費 瓦斯費由承租人負擔續租案件；,RPPNMLNJKHKGFDH97CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋+車位,桃園市楊梅區青山一街１４７號三樓,0.0,,,,1140122,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071122,160.15,3,1,2,有,有,有,18000,123,坡道平面,38.16,3000,社會住宅,RPQNMLNJKHKGFDH08CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區泰圳路６４０巷４３弄３２號四樓,0.0,,,,1140124,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850704,118.67,3,1,1,有,無,有,8500,72,,0.0,0,社會住宅,RPRNMLNJKHKGFDH18CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楊梅區,租賃房屋,桃園市楊梅區梅山西街１５號,0.0,,,,1140125,土地0建物0車位0,全,3,透天厝,商業用,加強磚造,0650128,13.22,7,0,7,有,無,有,7000,530,,0.0,0,,RPSNMLNJKHKGFDH28CC,分租套房,無,1140205~1150204,無,冷氣、熱水器、電視機、冰箱,一般代管
楊梅區,租賃房屋+車位,桃園市楊梅區光裕南街９４巷１３號三樓,0.0,,,,1140124,土地0建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870807,91.61,2,2,1,有,有,有,17000,186,坡道平面,0.0,0,租金總額含管理費；,RPTNMLNJKHKGFDH38CC,整棟(戶)出租,無,1140210~1150209,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
大園區,租賃房屋,桃園市大園區新生路四段１４１號４樓D室,0.0,,,,1140126,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1051005,19.67,1,1,1,有,無,無,12800,651,,0.0,0,,RPSNMLNJKHKGFEH38CC,獨立套房,無,1140216~1150215,無,冷氣,一般包租
蘆竹區,租賃房屋,桃園市蘆竹區六福路２５６之１號,0.0,,,,1140121,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820312,109.18,3,1,2,有,有,有,14100,129,,0.0,0,,RPVNMLNJKHKGFEH68CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大園區,租賃房屋,桃園市大園區大觀路６００巷４６弄７之１號２樓,0.0,,,,1140123,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840211,90.98,3,1,2,有,有,有,10000,110,,0.0,0,,RPWNMLNJKHKGFEH78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區忠勇街４２４巷４２弄２號３樓,0.0,,,,1140123,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820824,89.68,3,1,1,有,無,有,10000,112,,0.0,0,,RPPNMLNJKHKGFFH18CC,整棟(戶)出租,無,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區重慶街１８８巷５２弄３３號四樓,0.0,,,,1140123,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110705,158.84,3,1,2,有,有,有,24000,173,坡道平面,32.01,2000,社會住宅,RPRNMLNJKHKGFFH38CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區中正一路１８號十七樓,0.0,,,,1140124,土地0建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,135.43,2,2,1,有,有,無,15900,131,坡道平面,37.11,3000,此為（桃園市∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為__14334______元，因選擇（代管）方案須打__9____折且簽約租金無條件捨去至百分位，實際租賃契約金額___12900_____元。」每個月管理費2100元由承租人負擔續租案件；,RPSNMLNJKHKGFFH48CC,整棟(戶)出租,有,1140305~1150304,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區桃鶯路南僑巷１弄１０號一樓,0.0,,,,1140122,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720812,88.03,3,1,1,有,無,無,17000,193,,0.0,0,,RPXNMLNJKHKGFFH98CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區正福街４８號１５樓,0.0,,,,1140123,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960718,149.79000000000002,3,1,2,有,有,無,17500,133,坡道平面,29.48,1500,,RPOOMLNJKHKGFFH18CC,整棟(戶)出租,有,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區銀和街２７巷２弄７號８樓之６,0.0,,,,1140122,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,81.35,2,1,1,有,有,有,14479,178,,0.0,0,管理費1021元由出租人負擔。,RPPOMLNJKHKGFFH28CC,整棟(戶)出租,有,1140122~1150121,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區銀和街２７巷２弄７號１２樓之８,0.0,,,,1140121,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,164.78,3,1,2,有,有,有,15000,91,,0.0,0,,RPQOMLNJKHKGFFH38CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區龍安路６巷３號,0.0,,,,1140122,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0680125,85.0,3,1,2,有,無,有,19800,233,,0.0,0,社會住宅,RPPNMLNJKHKGFGH28CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋+車位,桃園市平鎮區中正三路９１號十一樓,0.0,,,,1140121,土地0建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040930,130.13,1,1,1,有,有,有,16000,143,坡道平面,38.94,3000,社會住宅,RPQNMLNJKHKGFGH38CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區東豐路１３３巷６９號,0.0,,,,1140121,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0641020,117.52,3,1,2,有,無,有,13500,115,,0.0,0,社會住宅,RPRNMLNJKHKGFGH48CC,整棟(戶)出租,無,1140219~1160218,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區上海路１５９號七樓之３,0.0,,,,1140125,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951213,79.75,2,1,1,有,有,有,13000,163,,0.0,0,社會住宅,RPSNMLNJKHKGFGH58CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區新光路１巷３號,0.0,,,,1140123,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0660512,99.88,3,1,1,有,無,有,15000,150,,0.0,0,社會住宅,RPTNMLNJKHKGFGH68CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋+車位,桃園市平鎮區延平路二段５號１４樓,0.0,,,,1140125,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001215,167.82999999999998,3,1,2,有,有,有,24000,162,坡道平面,32.27,2000,機車位一個,RPUNMLNJKHKGFGH78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區中原街２０巷６號五樓,0.0,,,,1140121,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690804,74.57,3,1,1,有,無,有,10000,134,,0.0,0,社會住宅,RPRNMLNJKHKGFHH58CC,整棟(戶)出租,無,1140210~1160209,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
龜山區,租賃房屋,桃園市龜山區文青路１６５號１９樓之２,0.0,,,,1140123,土地0建物1車位0,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040814,156.88,3,1,2,有,有,有,24700,157,,0.0,0,,RPUNMLNJKHKGFHH88CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區泰昌七街９２號４樓之６,0.0,,,,1140122,土地0建物1車位0,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840930,38.8,1,0,1,有,有,有,6200,160,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費600元整由承租人負擔。,RPQNMLOJKHKGFAH87CC,獨立套房,有,1140228~1150227,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區安慶街１３３巷３５號九樓,0.0,,,,1140121,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,75.42,2,1,1,有,有,有,16500,219,,0.0,0,社會住宅，管理費1000元由承租人負擔。,RPRNMLOJKHKGFAH97CC,整棟(戶)出租,有,1140215~1150214,有,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區泰昌七街９６號４樓之３,0.0,,,,1140121,土地0建物1車位0,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840930,47.47,1,0,1,有,有,有,7100,150,,0.0,0,水費、電費、瓦斯費、網路費及每月管理費700元整由承租人負擔。,RPSNMLOJKHKGFAH08CC,獨立套房,有,1140201~1150114,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區至善街８１巷１２號三樓,0.0,,,,1140123,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830427,218.39,4,1,2,有,有,有,19000,87,,0.0,0,社會住宅,RPUNMLOJKHKGFAH28CC,整棟(戶)出租,有,1140123~1150122,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區寶慶路３２６號七樓之２,0.0,,,,1140123,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840714,32.96,1,0,1,有,有,有,9000,273,,0.0,0,社會住宅,RPVNMLOJKHKGFAH38CC,獨立套房,有,1140123~1150122,有,冷氣、熱水器,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區力行路３８５巷１９號十三樓,0.0,,,,1140130,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,100.53999999999999,2,1,1,有,有,有,21500,261,坡道平面,24.03,1500,社會住宅,RPWNMLOJKHKGFAH48CC,整棟(戶)出租,有,1140130~1150129,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區天祥七街１０４號六樓,0.0,,,,1140125,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,104.00999999999999,3,1,2,有,有,有,14000,135,,0.0,0,社會住宅,RPXNMLOJKHKGFAH58CC,整棟(戶)出租,有,1140131~1150130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區和平路１４６號四樓之２,0.0,,,,1140125,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781230,18.82,1,0,1,有,無,有,3000,159,,0.0,0,社會住宅,RPPOMLOJKHKGFAH87CC,獨立套房,無,1140125~1150124,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區和平路１４６號四樓之４,0.0,,,,1140125,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781230,24.99,1,0,1,有,無,有,5000,200,,0.0,0,社會住宅,RPQOMLOJKHKGFAH97CC,獨立套房,無,1140125~1150124,有,冷氣、熱水器,社會住宅代管
桃園區,租賃房屋,桃園市桃園區民生路３１０之１號９樓,0.0,,,,1140123,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960906,51.75,1,1,1,有,有,有,14350,277,,0.0,0,租金總額含管理費；,RPROMLOJKHKGFAH08CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,
桃園區,租賃房屋,桃園市桃園區經國二路９８之７號十九樓,0.0,,,,1140122,土地0建物1車位0,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,117.0,2,1,2,有,有,有,23000,197,,0.0,0,管理費2800由承租人自付。未租賃車位，建物登記含有車位面積；,RPTOMLOJKHKGFAH28CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區莊敬路二段１８７號１４樓,0.0,,,,1140123,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,73.47,2,1,1,有,有,無,15000,204,,0.0,0,續租案件；,RPXOMLOJKHKGFAH68CC,整棟(戶)出租,有,1140216~1150215,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大同西路６９巷４弄１０之３號,0.0,,,,1140123,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,14.5,6,6,6,有,無,有,4300,297,,0.0,0,續租案件；,RPOPMLOJKHKGFAH87CC,分租套房,無,1140221~1150220,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般代管
桃園區,租賃房屋,桃園市桃園區莊敬路一段３４２之５號６樓之１,0.0,,,,1140123,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900223,72.86,1,1,1,有,有,無,13000,178,,0.0,0,續租案件；,RPQPMLOJKHKGFAH08CC,獨立套房,有,1140217~1150216,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋+車位,桃園市桃園區中正路４８巷９-６號,0.0,,,,1140123,土地0建物0車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790103,26.4,32,2,32,有,有,有,8100,324,一樓平面,2.0,200,租金總額含管理費；水費；網路費；其他第四台、清潔；租賃建物部分範圍，且未計入共有部分面積；,RPVPMLOJKHKGFAH58CC,分租套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
